date,area_km2,volume_mcm,evaporation_mm,precipitation_mm,delta_volume_mcm,precipitation_volume_mcm,evaporation_volume_mcm,residual_mcm
2023-04-05,19.360987147258577,24.580890866944486,1.788222,0.0,-1.204948760529419,0.0,0.03462174315844503,-1.1703270173709739
2023-04-06,19.181844616413965,23.375942106415042,1.8539248,0.0,-1.2049487605294438,0.0,0.03556169744411634,-1.1693870630853274
2023-04-07,24.689131262447944,54.78483258043751,1.5360008,0.0,31.408890474022467,0.0,0.03792252537042506,31.446812999392893
2023-04-08,30.196417908481926,86.19372305445998,0.92426676,0.0,31.40889047402247,0.0,0.027909545343878565,31.43680001936635
2023-04-09,35.70370455451591,117.60261352848244,1.2292615,0.0,31.408890474022456,0.0,0.04388918941624106,31.452779663438697
2023-04-10,41.210991200549884,149.01150400250492,1.3542134,0.0,31.408890474022485,0.0,0.05580847651106674,31.464698950533553
2023-04-11,46.71827784658387,180.42039447652738,0.94859964,0.0,31.408890474022456,0.0,0.04431694154668943,31.453207415569146
2023-04-12,47.393968734053516,189.05968380383305,1.5786084,0.0,8.639289327305676,0.0,0.07481651715291425,8.71410584445859
2023-04-13,48.069659621523165,197.69897313113876,1.4675279,0.0,8.639289327305704,0.0,0.0705435666380887,8.709832893943792
2023-04-14,48.745350508992814,206.33826245844443,1.915182,0.0,8.639289327305676,0.0,0.09335621787851388,8.73264554518419
2023-04-15,49.42104139646246,214.97755178575014,1.3841349,0.0,8.639289327305704,0.0,0.06840538819118844,8.707694715496892
2023-04-16,50.09673228393211,223.6168411130558,1.4468981,0.0,8.639289327305676,0.0,0.07248486675783003,8.711774194063505
2023-04-17,50.77242317140176,232.25613044036152,0.9618868,0.0,8.639289327305704,0.0,0.048837323652585495,8.68812665095829
2023-04-18,51.44811405887141,240.8954197676672,1.125878,0.0,8.639289327305676,0.0,0.057924299760374026,8.69721362706605
2023-04-19,52.12380494634106,249.53470909497287,1.1867441,0.0,8.639289327305676,0.0,0.061857617989621076,8.701146945295296
2023-04-20,52.79949583381071,258.1739984222786,1.2718903,0.0,8.639289327305733,0.0,0.06715516659591425,8.706444493901646
2023-04-21,53.47518672128036,266.8132877495843,1.5283893,0.0,8.639289327305676,0.0,0.08173090320030699,8.721020230505983
2023-04-22,54.15087760875001,275.45257707688995,2.0299997,0.0,8.639289327305676,0.0,0.10992626530049923,8.749215592606175
2023-04-23,54.82656849621966,284.0918664041956,1.6572691,0.0,8.639289327305676,0.0,0.09086237782781831,8.730151705133494
2023-04-24,55.50225938368931,292.7311557315013,1.8576864,0.0,8.639289327305676,0.0,0.10310579242635201,8.742395119732027
2023-04-25,56.177950271158956,301.37044505880704,1.9850706,0.0,8.639289327305733,0.0,0.11151719745153968,8.750806524757273
2023-04-26,56.853641158628605,310.0097343861127,2.4712484,0.0,8.639289327305676,0.0,0.1404994697474351,8.779788797053111
2023-04-27,56.62237482884382,306.54594015438,2.451673,0.0,-3.46379423173272,0.0,0.138819547563756,-3.3249746841689642
2023-04-28,56.39110849905903,303.08214592264727,1.375956,0.0,-3.46379423173272,0.0,0.07759168408593127,-3.3862025476467887
2023-04-29,56.15984216927424,299.61835169091455,2.038756,0.0,-3.46379423173272,0.0,0.11449621518166087,-3.3492980165510593
2023-04-30,55.928575839489454,296.15455745918183,1.618734,0.0,-3.46379423173272,0.0,0.09053348728296011,-3.37326074444976
2023-05-01,55.69730950970467,292.6907632274491,1.3155808,0.0,-3.46379423173272,0.0,0.07327431100262487,-3.390519920730095
2023-05-02,55.46604317991987,289.2269689957164,1.6830167,0.0,-3.46379423173272,0.0,0.09335027695472625,-3.370443954777994
2023-05-03,55.234776850135084,285.76317476398367,2.1900024,0.0,-3.46379423173272,0.0,0.12096429386526028,-3.3428299378674597
2023-05-04,55.0035105203503,282.29938053225095,2.0460045,0.0,-3.46379423173272,0.0,0.11253743004043405,-3.351256801692286
2023-05-05,54.77224419056551,278.83558630051823,1.9271103,0.0,-3.46379423173272,0.0,0.10555215593375396,-3.3582420757989664
2023-05-06,54.54097786078072,275.3717920687855,2.3052485,0.0,-3.46379423173272,0.0,0.12573050740209796,-3.338063724330622
2023-05-07,54.27454743746065,271.4961950079848,2.0810537,0.0,-3.8755970608007146,0.0,0.11294824776055301,-3.762648813040162
2023-05-08,54.00811701414057,267.6205979471841,1.7689911,0.0,-3.8755970608007146,0.0,0.09553987832577325,-3.7800571824749416
2023-05-09,53.74168659082051,263.7450008863833,1.6305774,0.0,-3.8755970608007715,0.0,0.08762997959287497,-3.7879670812078965
2023-05-10,53.47525616750043,259.8694038255826,1.1034862,0.0,-3.8755970608007146,0.0,0.05900920722230162,-3.816587853578413
2023-05-11,53.20882574418036,255.99380676478188,1.5582376,0.0,-3.8755970608007146,0.0,0.08291199292642983,-3.792685067874285
2023-05-12,52.942395320860285,252.11820970398114,2.6125963,0.0,-3.875597060800743,0.0,0.1383171061284169,-3.737279954672326
2023-05-13,52.67596489754021,248.24261264318042,1.7665261,0.0,-3.8755970608007146,0.0,0.09305346683418861,-3.782543593966526
